movieId,imdbId,posterURL,title,releaseYear,directorId,runtime,overview,criticScore,boxOffice
167570,4635282,"https://m.media-amazon.com/images/M/MV5BMTY5OTkwNDkzOF5BMl5BanBnXkFtZTgwMDEyNzI1NzM@._V1_QL75_UX190_CR0,0,190,281_.jpg",The OA,,3199,60,"Having gone missing seven years ago, the previously blind Prairie returns home, now in her twenties with her sight restored. While many believe she is a miracle, others worry that she could be dangerous.",7.8,
167634,3401882,"https://m.media-amazon.com/images/M/MV5BMTg0NzkyMjE5NF5BMl5BanBnXkFtZTgwMDE5NTg3MDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",Fist Fight,2017,3890,91,"When one school teacher unwittingly causes another teacher's dismissal, he is challenged to an after-school fight.",5.6,41187017
167706,0368264,"https://m.media-amazon.com/images/M/MV5BMTg0NTQxMjc5MF5BMl5BanBnXkFtZTcwNDc4NzIzMQ@@._V1_QL75_UY281_CR2,0,190,281_.jpg",Shakespeare Behind Bars,2005,3891,93,Twenty male inmates in a Kentucky prison form an unlikely Shakespearean acting troupe.,7.6,48594
167732,3606888,"https://m.media-amazon.com/images/M/MV5BMDk3ZGE2OTItY2JkYi00NWEzLWI1NjQtZGZlMzdkNjJlNmYxXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",A Street Cat Named Bob,2016,804,103,"The true feel-good story of how James Bowen, a busker and recovering drug addict, has his life transformed when he meets a stray ginger cat. Based on the international best selling book.",7.3,16054411
167746,4116284,"https://m.media-amazon.com/images/M/MV5BMTcyNTEyOTY0M15BMl5BanBnXkFtZTgwOTAyNzU3MDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",The Lego Batman Movie,2017,3892,104,"A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick.",7.3,312336671
167772,0122264,"https://m.media-amazon.com/images/M/MV5BNGRkZmU4YWYtN2JlNy00NWVlLWJkOTAtZGEyZDRkMWNiZjc5XkEyXkFqcGc@._V1_QL75_UY281_CR10,0,190,281_.jpg",The Spirit of Christmas,1995,967,5,Four caroling children meet Jesus and Santa Claus and learn the true meaning of Christmas.,7.5,
167790,5358714,"https://m.media-amazon.com/images/M/MV5BMDk3NjNlYWMtZjNlNC00ZWJkLTllNDMtYjk1ODRhZDVlM2Q1XkEyXkFqcGc@._V1_QL75_UY281_CR5,0,190,281_.jpg",The Good Boy,2016,3893,95,Contemporary Moscow. Ninth-grader Kolya falls in love with a beautiful young teacher at his high school. The most beautiful girl in the senior class falls in love with him. How will he make his way through this triangle?,6.3,1237319
167854,6217368,"https://m.media-amazon.com/images/M/MV5BYjI1ZTlkMjAtODhmZS00ZjI1LWE5YzgtZTAzZGVlMmI1ZmM2XkEyXkFqcGc@._V1_QL75_UY281_CR6,0,190,281_.jpg","Dana Carvey: Straight White Male, 60",2016,1815,64,"Emmy-winning comedy legend Dana Carvey returns to the stage with a routine that blends pitch-perfect impressions of big personalities with so-true-it-hurts stories about being a dad of millennials, the joys of aging, and pharmaceuticals.",6.5,
168026,3067038,"https://m.media-amazon.com/images/M/MV5BNzVmNmUyZTctM2VlNy00M2QzLWIwZmUtMTcxYjRhYjYzMGYxXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Marvel One-Shot: Agent Carter,2013,3592,15,"Frustrated at being marginalized at work, Peggy Carter goes on an unauthorized solo field mission.",7.4,
168090,5084196,"https://m.media-amazon.com/images/M/MV5BODMxZTQyZTAtZGQ4Mi00ZTdjLTgwMTEtN2EzMzFmY2I1YjBhXkEyXkFqcGc@._V1_QL75_UY281_CR3,0,190,281_.jpg",Kizumonogatari II: Passionate Blood,2016,3894,68,"A high school student becomes a vampire after saving a powerful vampire. To regain humanity, he must retrieve her severed limbs from three formidable vampire hunters, setting the stage for a bloody confrontation during spring.",7.6,3546960
168144,0822818,"https://m.media-amazon.com/images/M/MV5BMTU5MjgwNjUxN15BMl5BanBnXkFtZTgwOTYyMTA2MDE@._V1_QL75_UY281_CR5,0,190,281_.jpg",Joe Rogan: Live,2006,2736,58,"Regardless of Joe Rogan's success on television with the Ultimate Fighting Championship or hosting Fear Factor or co-starring in NewsRadio, his true love is stand-up comedy. With more than 15 years as a touring comedian, Rogan has honed an opinionated comedic style that challenges the status quo. From his unorthodox ideas for peace in the Middle East to debunking the ... Read all",7.1,
168174,6090102,"https://m.media-amazon.com/images/M/MV5BZjIzNzMxYzctNDllMi00NzFmLTkxNDYtNTFhNjFlMTI0YTE3XkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Jim Gaffigan: Cinco,2017,3895,73,The king of clean comedy returns for his fifth hour long comedy special.,7.1,
168218,5084198,"https://m.media-amazon.com/images/M/MV5BMzFjM2I0NmItYjBiMy00NDZhLTgxMDItYTdiODgyNTMyYzY2XkEyXkFqcGc@._V1_QL75_UY281_CR4,0,190,281_.jpg",Kizumonogatari III: Cold Blood,2017,3894,83,"Part 3 of Kizumonogatari (Wound Tale) trilogy, based on a light novel by Nisio Isin.",7.8,817874
168248,4425200,"https://m.media-amazon.com/images/M/MV5BMjE2NDkxNTY2M15BMl5BanBnXkFtZTgwMDc2NzE0MTI@._V1_QL75_UX190_CR0,6,190,281_.jpg",John Wick: Chapter Two,2017,3462,122,"After returning to the criminal underworld to repay a debt, John Wick discovers that a large bounty has been put on his life.",7.4,174348632
168250,5052448,"https://m.media-amazon.com/images/M/MV5BMjUxMDQwNjcyNl5BMl5BanBnXkFtZTgwNzcwMzc0MTI@._V1_QL75_UX190_CR0,0,190,281_.jpg",Get Out,2017,3896,104,"A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.",7.8,255751443
168252,3315342,"https://m.media-amazon.com/images/M/MV5BM2JjODdkMGMtNmY2YS00OGM2LThiY2YtZGYyNzE4Nzc2ODA0XkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Logan,2017,485,137,"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.",8.1,619180476
168254,3731562,"https://m.media-amazon.com/images/M/MV5BMTcwMjcxYTQtYjJlOS00YTE1LWIyZGYtOGRlOTBlMWZmYTliXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Kong: Skull Island,2017,3325,118,"After the Vietnam war, a team of scientists explores an uncharted island in the Pacific, venturing into the domain of the mighty Kong and must fight to escape a primal Eden.",6.7,568652812
168266,2763304,"https://m.media-amazon.com/images/M/MV5BMjI0MTE1ODkzMl5BMl5BanBnXkFtZTgwMTQ1MTg5MDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",T2: Trainspotting,2017,262,117,"After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud, and Begbie.",7.1,41681746
168326,5462602,"https://m.media-amazon.com/images/M/MV5BYWQ4MWVkMTMtOTE4YS00Y2VmLWE5Y2YtMWJkOTMwZjIyZjY4XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",The Big Sick,2017,2450,120,"Pakistan-born comedian Kumail Nanjiani and grad student Emily Gardner fall in love but struggle as their cultures clash. When Emily contracts a mysterious illness, Kumail finds himself forced to face her feisty parents, his family's expectations, and his true feelings.",7.5,56411585
168350,2990126,"https://m.media-amazon.com/images/M/MV5BMTc5NjQ3NzkzM15BMl5BanBnXkFtZTgwMDU2MTQ2MDI@._V1_QL75_UY281_CR0,0,190,281_.jpg",100 Streets,2016,3897,93,"Three people, three extraordinary stories. All lived out within a hundred London streets.",5.8,309
168358,0079285,"https://m.media-amazon.com/images/M/MV5BMzc1NjVmNGEtMzU2ZS00MjI5LWJhODYtMzMzN2VkNjc2NTU3XkEyXkFqcGc@._V1_QL75_UX190_CR0,5,190,281_.jpg",Saturn 3,1980,529,88,Two lovers stationed at a remote base in the asteroid belt of Saturn are intruded upon by an anal-retentive technocrat from Earth and his charge: a malevolent eight foot tall robot.,5.1,9000000
168366,2771200,"https://m.media-amazon.com/images/M/MV5BMTUwNjUxMTM4NV5BMl5BanBnXkFtZTgwODExMDQzMTI@._V1_QL75_UX190_CR0,0,190,281_.jpg",Beauty and the Beast,2017,422,129,"A brave, beautiful, and brilliant young woman is imprisoned by a beast in his castle. Despite her fears, she learns to see beyond the beast's hideous exterior and realize the gentle heart of the true prince within him.",7.1,1266115964
168418,3874544,"https://m.media-amazon.com/images/M/MV5BMTg5MzUxNzgxNV5BMl5BanBnXkFtZTgwMTM2NzQ3MjI@._V1_QL75_UY281_CR2,0,190,281_.jpg",The Boss Baby,2017,3019,97,"A suit-wearing, briefcase-carrying baby pairs up with his 7-year old brother to stop the dastardly plot of the CEO of Puppy Co.",6.3,527965936
168456,1753786,"https://m.media-amazon.com/images/M/MV5BMTgwMzMxOTE5NF5BMl5BanBnXkFtZTgwMzQ1MjQzNzE@._V1_QL75_UX190_CR0,2,190,281_.jpg",Mercury Plains,2016,3898,102,"A troubled man runs away to Mexico and is recruited to join a paramilitary group of teens fighting the drug cartels. He proves himself to the group, but questions their motive.",4.3,
168492,5726616,"https://m.media-amazon.com/images/M/MV5BNDk3NTEwNjc0MV5BMl5BanBnXkFtZTgwNzYxNTMwMzI@._V1_QL75_UX190_CR0,0,190,281_.jpg",Call Me by Your Name,2017,3899,132,"It's the summer of 1983, and 17-year-old Elio is spending the days with his family at their villa in Lombardy, Italy. He soon meets Oliver, who's working as an intern for Elio's father. They discover the heady beauty of awakening desire.",7.8,67446279
168608,2396589,"https://m.media-amazon.com/images/M/MV5BMGJmNWIzYjMtMzg0ZC00YmU1LThmZDctYWM4MzBlMWQ1OTg3XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Mudbound,2017,3900,134,"Two men return home from World War II to work on a farm in rural Mississippi, where they struggle to deal with racism and adjusting to life after war.",7.4,85955
168612,1219827,"https://m.media-amazon.com/images/M/MV5BNzBkNjdjZTctNjdhOS00NmIyLTlkNjQtY2EwNGMwYmZjNTIxXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Ghost in the Shell,2017,3198,107,"In the near future, Major Mira Killian is the first of her kind: A human saved from a terrible crash, who is cyber-enhanced to be a perfect soldier devoted to stopping the world's most dangerous criminals.",6.3,169846945
168632,6184894,"https://m.media-amazon.com/images/M/MV5BNjc3OWFmN2MtYjc5OS00ZjFkLWJjZTQtNjRkZGU4MzhmYzU3XkEyXkFqcGc@._V1_QL75_UY281_CR11,0,190,281_.jpg",Bill Burr: Walk Your Way Out,2017,3288,77,"Comedian Bill Burr takes the stage in Nashville and riffs on such topics as overpopulation, fast food, dictators and gorilla sign language.",7.2,
168712,4465564,"https://m.media-amazon.com/images/M/MV5BMTQ5NTk0Njg2N15BMl5BanBnXkFtZTgwNzk5Nzk3MDI@._V1_QL75_UX190_CR0,10,190,281_.jpg",Fifty Shades Darker,2017,447,118,"While Christian wrestles with his inner demons, Anastasia must confront the anger and envy of the women who came before her.",4.6,381545846
168846,6438918,"https://m.media-amazon.com/images/M/MV5BY2Q2YzZiOGEtZmQ5Ny00ODMzLWEyM2UtOGEzMDhkMTljMjdiXkEyXkFqcGc@._V1_QL75_UY281_CR5,0,190,281_.jpg",Neal Brennan: 3 Mics,2017,2875,65,"Neal Brennan is taking multitasking to a whole new level in this stand up special, which features the comedian switching between three different microphones symbolizing three different styles of comedy.",7.8,
169034,5662106,"https://m.media-amazon.com/images/M/MV5BZWExNjMwNWMtMzhhOC00ZDZiLWI2OTctMjdkYTgzM2Y4YjY3XkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Lemonade,2016,3901,65,A view of a woman's journey through life.,8.3,
169180,4671002,"https://m.media-amazon.com/images/M/MV5BOWE0Nzg4ZTAtMWQxMC00MWUxLWEyMTEtNjFmZGViMjkyNWMxXkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg",American Fable,2017,3902,96,"After 11-year-old Gitty discovers a man who can grant wishes hiding in her family's silo, she is forced to choose between saving the man's life and protecting her family.",5.8,
169670,4255304,"https://m.media-amazon.com/images/M/MV5BMDMwYTU4YjItYjI1Yy00NDY2LTlmMDMtNTQ4OTM5MjZiMzBiXkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg",The Void,2016,3903,90,"Shortly after delivering a patient to an understaffed hospital, a police officer experiences strange and violent occurrences seemingly linked to a group of mysterious hooded figures.",5.9,368372
169904,0109965,"https://m.media-amazon.com/images/M/MV5BY2QzZmEwNTUtODkwNy00YTAzLWFmOWEtMzA4ZjEyYmI0N2UzXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Guyver: Dark Hero,1994,3904,127,"Sean Barker, unwilling host to an alien bio-armor known as the Guyver, must fight the Kronos Corporation again before they discover the secrets of the Guyver's origin.",5.8,
169912,0248752,"https://m.media-amazon.com/images/M/MV5BNzZkOTQ4MmEtOWU5My00MWIzLWJiY2UtMzgwNGRjMTlmMmZiXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Denis Leary: No Cure for Cancer,1993,83,62,"Ticked off comic Denis Leary talks honestly about subjects ranging from smoking, red meat, drugs, his family, rehab, and yes, cancer.",7.4,
169958,5173032,"https://m.media-amazon.com/images/M/MV5BOTJjMDQ0ZTEtYjkzMC00MWRhLTllZDktMWNjYTY4N2NlZWNlXkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg",Buster's Mal Heart,2017,3905,96,A family man's chance encounter with a conspiracy-obsessed drifter leaves him on the run from the police and an impending event known as the Inversion.,6.1,73121
169982,3717490,"https://m.media-amazon.com/images/M/MV5BMTA5MzU1NDI4NzBeQTJeQWpwZ15BbWU4MDUxMDQ0NDEy._V1_QL75_UX190_CR0,0,190,281_.jpg",Power Rangers,2017,3564,124,"When Earth is on the verge of an alien invasion, five teenagers, who are infused with superhuman abilities, must harness their newfound powers to battle this threat - as the Power Rangers.",5.9,142337240
169984,2316204,"https://m.media-amazon.com/images/M/MV5BMjhiYWQ4MTAtOGY1Zi00ZjcyLTk1ZDYtODI3ODRhNjE4MzZhXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Alien: Covenant,2017,77,122,"The crew of a colony ship, bound for a remote planet, discover an uncharted paradise with a threat beyond their imagination, and must attempt a harrowing escape.",6.4,240892187
169992,4158096,"https://m.media-amazon.com/images/M/MV5BOTk5MzJhNjItZTRlOC00YWRlLTgyYmUtZmZhZjA0NmFmNjE2XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Free Fire,2017,3109,91,"Set in Boston in 1978, a meeting in a deserted warehouse between two gangs turns into a shoot-out and a game of survival.",6.3,3719383
170289,0410650,"https://m.media-amazon.com/images/M/MV5BMTYzMzExODAzNl5BMl5BanBnXkFtZTcwMDI4MDM3NA@@._V1_QL75_UX190_CR0,2,190,281_.jpg",Species III,2004,3906,111,"As her species decays succumbing to infections and illnesses, an alien seductress immunologically stronger becomes the only hope for them to live on.",4.2,
170297,0803093,"https://m.media-amazon.com/images/M/MV5BYzZlNmI3N2QtN2ZmNy00NDg4LWI2OWQtYTYxYjdkMThkZTY5XkEyXkFqcGc@._V1_QL75_UY281_CR4,0,190,281_.jpg",Ultimate Avengers 2,2006,3907,73,"When the Chitauri invaders are sighted in the African kingdom of Wakanda, the Avengers covertly enter the advanced nation to investigate.",6.5,
170355,1619856,"https://m.media-amazon.com/images/M/MV5BNjA1NGRjM2UtOGM2Zi00MDM0LTkwMGMtODRhNWQ2ZTkwNWMzXkEyXkFqcGc@._V1_QL75_UX190_CR0,6,190,281_.jpg",Mulholland Dr.,1999,728,88,"After a car wreck, an amnesiac woman sets out to learn what happened to her with the help of a wannabe actress.",8.2,
170357,6648926,"https://m.media-amazon.com/images/M/MV5BM2U3MTFjNTEtNDhlZC00YWMzLTgzNWMtNjBmYTBlYjA4MWYyXkEyXkFqcGc@._V1_QL75_UY281_CR6,0,190,281_.jpg",Dave Chappelle: The Age of Spin,2017,1911,67,"Dave Chappelle gives his usual skewed insight into the topics of race, technology, OJ Simpson, and more in a stand up special filmed in Hollywood.",8.1,
170399,0493405,"https://m.media-amazon.com/images/M/MV5BZjFjYmUwMGYtYWNkMS00ZTYwLWFjMjItNmNlYmJjZWVkODVhXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",CHiPS,2017,3908,100,An inexperienced rookie is teamed up with a hardened pro at the California Highway Patrol in Los Angeles; the newbie officer soon learns his partner is really an undercover Fed investigating a heist which may involve some crooked cops.,6,26800152
170401,1412528,"https://m.media-amazon.com/images/M/MV5BNzQzNzI3NzkzMl5BMl5BanBnXkFtZTgwMjA4MzczOTE@._V1_QL75_UY281_CR0,0,190,281_.jpg",Table 19,2017,1905,87,"Eloise, having been relieved of maid of honor duties after being unceremoniously dumped by the best man via text, decides to attend the wedding anyway, only to find herself seated with five fellow unwanted guests at the dreaded Table 19.",5.8,5042014
170411,6649108,"https://m.media-amazon.com/images/M/MV5BMGZiZjc2ZGItYzc4NC00YTU1LTlmZDktMGM5ZTI1OTI0MTExXkEyXkFqcGc@._V1_QL75_UY281_CR6,0,190,281_.jpg",Dave Chappelle: Deep in the Heart of Texas,2017,1911,66,"Dave Chappelle gives his stand about racially charged run-ins, celebrity scandals and fatherly dilemmas in his stand-up set at Austin's Moody Theater.",7.9,
170551,0188503,"https://m.media-amazon.com/images/M/MV5BNzNkYjdlM2QtYmNkZS00NDFiLWIyYzgtYjEwZmQ5NzllYjNhXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",The Quiet Family,1998,2128,101,A family opens a mountain inn where their first guest commits suicide. Suddenly all their guests befall horrible fates.,7,
170597,0219251,"https://m.media-amazon.com/images/M/MV5BZTIzZmUwNDgtNGRkNi00YmNjLWE5MDEtNWZjMTBlNWUwZDBlXkEyXkFqcGc@._V1_QL75_UX190_CR0,5,190,281_.jpg",A Plasticine Crow,1981,3909,9,"""Plasticine Crow"", a re-telling of the old Aesop fable about the Fox and the Crow.",8.1,
170697,4481414,"https://m.media-amazon.com/images/M/MV5BMjQ2NDU3NDE0M15BMl5BanBnXkFtZTgwMjA3OTg0MDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",Gifted,2017,2862,101,"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.",7.6,43069254
170705,0185906,"https://m.media-amazon.com/images/M/MV5BMTQ3NTdmOTEtZTRmMi00NTg5LWI5NmUtYTNiOTc0ZmNkODU0XkEyXkFqcGc@._V1_QL75_UY281_CR4,0,190,281_.jpg",Band of Brothers,2001,3910,60,"The story of Easy Company of the U.S. Army 101st Airborne Division and their mission in World War II Europe, from Operation Overlord to V-J Day.",9.4,
170777,0216434,"https://m.media-amazon.com/images/M/MV5BMjM0NzQ1MGItYTA3ZS00OWQwLWExY2YtZWMwNmZkYTUxMGIwXkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg",There Once Was a Dog,1982,3911,10,"Two lonely souls met: a dog outcast by his owners, and a poor wolf living in the woods.",8.4,
170813,1469304,"https://m.media-amazon.com/images/M/MV5BNTA4MjQ0ODQzNF5BMl5BanBnXkFtZTgwNzA5NjYzMjI@._V1_QL75_UX190_CR0,0,190,281_.jpg",Baywatch,2017,2655,116,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit, as they uncover a criminal plot that threatens the future of the bay.",5.5,177856751
170817,2334871,"https://m.media-amazon.com/images/M/MV5BZmM2MTlmZDItYThjZi00Y2FmLTg3NDUtYmQ5ODIxNWZmNGRiXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Snatched,2017,2749,90,"When her boyfriend dumps her before their exotic vacation, a young woman persuades her ultra-cautious mother to travel with her to paradise, with unexpected results.",4.7,60845711
170827,2345759,"https://m.media-amazon.com/images/M/MV5BMTkwMTgwODAxMl5BMl5BanBnXkFtZTgwNTEwNTQ3MDI@._V1_QL75_UX190_CR0,10,190,281_.jpg",The Mummy,2017,3912,110,"An ancient Egyptian princess is awakened from her crypt beneath the desert, bringing with her malevolence grown over millennia and terrors that defy human comprehension.",5.4,409231607
170837,0200809,"https://m.media-amazon.com/images/M/MV5BY2VmZGI2MmYtMzVlOS00MTA4LTk3MTAtOGViYWM4NzdiYjhlXkEyXkFqcGc@._V1_QL75_UY281_CR4,0,190,281_.jpg",Life-Size,2000,2184,101,A widower's daughter accidentally brings her doll to life while trying to cast a spell to resurrect her mother.,5.6,
170875,4630562,"https://m.media-amazon.com/images/M/MV5BMjMxODI2NDM5Nl5BMl5BanBnXkFtZTgwNjgzOTk1MTI@._V1_QL75_UX190_CR0,10,190,281_.jpg",The Fate of the Furious,2017,62,136,"When a mysterious woman seduces Dominic Toretto into the world of terrorism and a betrayal of those closest to him, the crew face trials that will test them as never before.",6.6,1236009236
170897,5893332,"https://m.media-amazon.com/images/M/MV5BMTY1NDIwMjQ1OF5BMl5BanBnXkFtZTgwMzUzMjI4MTI@._V1_QL75_UY281_CR5,0,190,281_.jpg",Sandy Wexler,2017,208,130,"Sandy Wexler is a talent manager working in Los Angeles in the 1990s, diligently representing a group of eccentric clients on the fringes of show business.",5.2,
170907,3762912,"https://m.media-amazon.com/images/M/MV5BMjA0MTc3ODc3NF5BMl5BanBnXkFtZTgwMTQ5NDc0MTI@._V1_QL75_UY281_CR0,0,190,281_.jpg",Betting on Zero,2016,3913,99,Writer/director Ted Braun follows controversial hedge fund titan Bill Ackman as he puts a billion dollars on the line in his crusade to expose Herbalife as the largest pyramid scheme in history.,7.2,
170937,3155328,"https://m.media-amazon.com/images/M/MV5BZGQ2ODI3ODYtNjIwZS00MDA0LWFjYTUtNDUzODFjMTIyZWY0XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Win It All,2017,3342,88,"A small-time gambler agrees to stash a bag for an acquaintance who is heading to prison. When he discovers cash in the bag, he can't resist the urge to dip into the funds.",6.2,
170939,2091256,"https://m.media-amazon.com/images/M/MV5BN2FlOTgyOTctMTE1Ny00MzFhLWE5NjctNTMxNzM5N2I2Yzk1XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Captain Underpants: The First Epic Movie,2017,2921,89,"Two overly-imaginative pranksters hypnotize their grumpy principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted, underwear-themed superhero.",6.2,125427681
170945,4695012,"https://m.media-amazon.com/images/M/MV5BMjQ3MDA0ODA2N15BMl5BanBnXkFtZTgwNzg0NzgwMjI@._V1_QL75_UY281_CR0,0,190,281_.jpg",It Comes at Night,2017,3914,91,"Secure within a desolate home as an unnatural threat terrorizes the world, a man has established a tenuous domestic order with his wife and son. Then a desperate young family arrives seeking refuge.",6.1,19735344
170957,3606752,"https://m.media-amazon.com/images/M/MV5BMTc0NzU2OTYyN15BMl5BanBnXkFtZTgwMTkwOTg2MTI@._V1_QL75_UX190_CR0,0,190,281_.jpg",Cars 3,2017,3915,102,Lightning McQueen sets out to prove to a new generation of racers that he's still the best race car in the world.,6.7,383930656
170993,0425253,"https://m.media-amazon.com/images/M/MV5BNWIxMWQxYzAtOGE4NC00ZDNhLWJlYjUtZWZiOTRjMjZiODdmXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Mini's First Time,2006,3916,91,"A rebellious girl hooks up with an escort agency, where her stepfather is a client.",5.8,156318
171011,5491994,"https://m.media-amazon.com/images/M/MV5BMzY4NDBkMWYtYzdkYy00YzBjLWJmODctMWM4YjYzZTdjNWE5XkEyXkFqcGc@._V1_QL75_UY281_CR4,0,190,281_.jpg",Planet Earth II,2016,3298,50,David Attenborough returns with a new wildlife documentary that shows life in a variety of habitats.,9.4,
171023,5655222,"https://m.media-amazon.com/images/M/MV5BYjZmMTM2NGQtODM3ZS00OGE5LTg3Y2EtOTc5YmZiMWU4N2E1XkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg",The Hero,2017,3917,96,An ailing movie star comes to terms with his past and mortality.,6.5,4101699
171251,6333064,"https://m.media-amazon.com/images/M/MV5BODg3ODgxMjk1NV5BMl5BanBnXkFtZTgwMzE3Mjg2MjI@._V1_QL75_UX190_CR0,0,190,281_.jpg","Nobody Speak: Hulk Hogan, Gawker and Trials of a Free Press",2017,3429,95,The courtroom and publicity battles between Hulk Hogan and Gawker Media explode in a sensational trial all about the limits of the First Amendment and the new no holds barred nature of celebrity life in an internet dominated society.,6.5,
171495,0081846,"https://m.media-amazon.com/images/M/MV5BOTA5MWFhMzAtOWU1OS00Yjk4LTlkNGItNGI3N2VkNzcyNGU2XkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Cosmos,,3918,60,Astronomer Carl Sagan leads us on an engaging guided tour of the various elements and cosmological theories of the universe.,9.3,
171631,6264596,"https://m.media-amazon.com/images/M/MV5BNDUwZGNmZmItOGQxNS00YmEzLWFhZjktY2E4YTQwNmIwZGM3XkEyXkFqcGc@._V1_QL75_UY281_CR251,0,190,281_.jpg",Maria Bamford: Old Baby,,2357,64,"Maria Bamford performs a rapid-fire, playful stand-up set for crowds at park benches, bowling alleys and LA theaters in this roving comedy special.",6.2,
171695,0330829,"https://m.media-amazon.com/images/M/MV5BMTc1MTQ4NjcyOF5BMl5BanBnXkFtZTcwODIyNzIyMQ@@._V1_QL75_UY281_CR5,0,190,281_.jpg",Robin Williams: Live on Broadway,2002,3921,99,The fourth HBO stand-up special by Robin Williams.,8.4,
171701,5129510,"https://m.media-amazon.com/images/M/MV5BODc1MGJjNWQtM2FjYS00Mjg1LTk1OTAtOGU2ZTU5ODc0NjM0XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",The Death of Louis XIV,2016,3920,115,"Upon returning from a hunting expedition, King Louis XIV feels a sharp pain in his leg. He begins to die, surrounded by loyal followers in the royal chambers.",6.7,209715
171749,0877057,"https://m.media-amazon.com/images/M/MV5BYTgyZDhmMTEtZDFhNi00MTc4LTg3NjUtYWJlNGE5Mzk2NzMxXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Death Note: Desu nôto (200,2007,3919,24,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.,8.9,
171751,0374887,"https://m.media-amazon.com/images/M/MV5BMDE3ZDYzZDctOWJiYS00MTE5LTk0NzgtOThhZTRmZDQ2ZmFjXkEyXkFqcGc@._V1_QL75_UY281_CR4,0,190,281_.jpg",Munna bhai M.B.B.S.,2003,2937,156,A gangster sets out to fulfill his father's dream of becoming a doctor.,8.1,3137716
171759,5592248,"https://m.media-amazon.com/images/M/MV5BMTg5NjY3NDYxMl5BMl5BanBnXkFtZTgwMjI5ODgyMjI@._V1_QL75_UX190_CR0,0,190,281_.jpg",The Beguiled,2017,1308,93,The unexpected arrival of a wounded Union soldier at a girls school in Virginia during the American Civil War leads to jealousy and betrayal.,6.3,27869129
171763,3890160,"https://m.media-amazon.com/images/M/MV5BMjM3MjQ1MzkxNl5BMl5BanBnXkFtZTgwODk1ODgyMjI@._V1_QL75_UX190_CR0,0,190,281_.jpg",Baby Driver,2017,2205,113,"Coerced into working for a crime boss, a young getaway driver must face the music when a doomed heist threatens his life, love, and freedom.",7.5,226945087
171765,3967856,"https://m.media-amazon.com/images/M/MV5BMjQxMTcxNDgxN15BMl5BanBnXkFtZTgwOTczNTIzMjI@._V1_QL75_UX190_CR0,0,190,281_.jpg",Okja,2017,2365,120,"A young girl risks everything to prevent a powerful, multinational company from kidnapping her best friend - a fascinating beast named Okja.",7.3,2049823
